target,dataset_name
YCT8_YEAST  0.32  0.45  0.39  0.14  0.50  0.00  0.45  0.22  ME3,yeast
YCV1_YEAST  0.75  0.73  0.35  0.33  0.50  0.00  0.49  0.28  ME1,yeast
YCW2_YEAST  0.54  0.54  0.56  0.18  0.50  0.00  0.46  0.29  NUC,yeast
YCX9_YEAST  0.71  0.64  0.42  0.28  0.50  0.00  0.43  0.22  EXC,yeast
YCY8_YEAST  0.28  0.48  0.36  0.16  0.50  0.00  0.53  0.22  ME3,yeast
YCZ6_YEAST  0.58  0.44  0.45  0.32  0.50  0.00  0.52  0.37  NUC,yeast
YD66_YEAST  0.52  0.65  0.36  0.26  0.50  0.00  0.44  0.22  ME3,yeast
MAS5_YEAST  0.64  0.44  0.56  0.15  0.50  0.00  0.56  0.22  CYT,yeast
EF3_YEAST   0.48  0.58  0.47  0.17  0.50  0.00  0.53  0.74  CYT,yeast
YEA6_YEAST  0.42  0.71  0.45  0.15  0.50  0.00  0.48  0.22  ME3,yeast
YEP0_YEAST  0.38  0.37  0.36  0.14  0.50  0.00  0.54  0.22  ME3,yeast
YE14_YEAST  0.40  0.40  0.44  0.37  0.50  0.00  0.53  0.25  NUC,yeast
YGL1_YEAST  0.38  0.56  0.38  0.16  0.50  0.00  0.53  0.22  ME3,yeast
YGP1_YEAST  0.80  0.79  0.43  0.25  0.50  0.00  0.52  0.22  EXC,yeast
YHA8_YEAST  0.63  0.65  0.42  0.18  0.50  0.00  0.54  0.27  ME3,yeast
YHA9_YEAST  0.47  0.40  0.63  0.19  0.50  0.00  0.52  0.32  NUC,yeast
YHB7_YEAST  0.83  0.94  0.32  0.21  0.50  0.00  0.51  0.22  ME1,yeast
YHC6_YEAST  0.61  0.76  0.30  0.16  0.50  0.00  0.45  0.41  ME3,yeast
RIMI_YEAST  0.33  0.38  0.47  0.14  0.50  0.00  0.51  0.47  NUC,yeast
YHD5_YEAST  0.38  0.67  0.33  0.17  0.50  0.00  0.51  0.22  ME3,yeast
YHE0_YEAST  0.39  0.33  0.33  0.23  0.50  0.00  0.47  0.22  ME3,yeast
YHF0_YEAST  0.50  0.63  0.45  0.13  0.50  0.00  0.45  0.32  ME3,yeast
YHG2_YEAST  0.20  0.60  0.50  0.29  0.50  0.00  0.51  0.22  ME3,yeast
YHI7_YEAST  0.29  0.26  0.43  0.17  0.50  0.00  0.55  0.30  ME3,yeast
YHJ2_YEAST  0.51  0.46  0.41  0.36  0.50  0.00  0.49  0.22  ME3,yeast
YHK5_YEAST  0.92  0.66  0.52  0.23  0.50  0.00  0.53  0.22  ME1,yeast
YHK8_YEAST  0.49  0.56  0.37  0.20  0.50  0.00  0.53  0.22  ME3,yeast
YHN8_YEAST  0.86  0.78  0.34  0.15  0.50  0.00  0.53  0.22  ME2,yeast
YHP0_YEAST  0.38  0.44  0.57  0.14  0.50  0.00  0.53  0.52  NUC,yeast
YHQ1_YEAST  0.72  0.73  0.41  0.28  0.50  0.00  0.44  0.22  ME1,yeast
YHR0_YEAST  0.80  0.73  0.47  0.19  0.50  0.00  0.49  0.22  ME1,yeast
YHT3_YEAST  0.49  0.55  0.35  0.23  0.50  0.00  0.57  0.22  ME3,yeast
YHU0_YEAST  0.63  0.71  0.44  0.53  0.50  0.00  0.52  0.22  ME2,yeast
YHU2_YEAST  0.60  0.68  0.30  0.27  0.50  0.00  0.55  0.22  ME3,yeast
YHX8_YEAST  0.40  0.43  0.49  0.17  0.50  0.00  0.51  0.36  NUC,yeast
YHY0_YEAST  0.82  0.63  0.47  0.18  0.50  0.00  0.50  0.22  POX,yeast
YHY1_YEAST  0.77  0.68  0.35  0.19  0.50  0.00  0.53  0.43  ME1,yeast
YIA6_YEAST  0.51  0.59  0.46  0.13  0.50  0.00  0.48  0.22  MIT,yeast
YIB3_YEAST  0.52  0.46  0.34  0.20  0.50  0.00  0.51  0.25  ME3,yeast
YIF2_YEAST  0.47  0.50  0.60  0.63  0.50  0.00  0.38  0.16  CYT,yeast
YIG3_YEAST  0.34  0.24  0.51  0.15  0.50  0.00  0.54  0.40  NUC,yeast
YIN0_YEAST  0.35  0.29  0.46  0.14  0.50  0.00  0.54  0.66  NUC,yeast
YIN4_YEAST  0.58  0.67  0.49  0.16  0.50  0.00  0.47  0.28  MIT,yeast
YIR3_YEAST  0.85  0.85  0.30  0.31  0.50  0.00  0.55  0.42  ME1,yeast
YKJ5_YEAST  0.36  0.48  0.61  0.26  0.50  0.00  0.50  0.16  NUC,yeast
YKA5_YEAST  0.41  0.25  0.59  0.44  0.50  0.00  0.60  0.69  NUC,yeast
YKA8_YEAST  0.30  0.37  0.40  0.45  0.50  0.00  0.48  0.41  ME3,yeast
MAOX_YEAST  0.57  0.59  0.49  0.86  0.50  0.00  0.47  0.22  NUC,yeast
YKD8_YEAST  0.38  0.40  0.39  0.19  0.50  0.00  0.46  0.62  NUC,yeast
YKE6_YEAST  0.77  0.74  0.37  0.29  0.50  0.00  0.45  0.22  ME1,yeast
TCTP_YEAST  0.47  0.38  0.58  0.19  0.50  0.00  0.57  0.22  CYT,yeast
PMT_YEAST   0.50  0.61  0.44  0.20  0.50  0.00  0.49  0.22  MIT,yeast
YKM9_YEAST  0.41  0.45  0.46  0.23  0.50  0.00  0.50  0.70  CYT,yeast
YKN4_YEAST  0.46  0.62  0.46  0.54  0.50  0.00  0.51  0.27  MIT,yeast
YKS8_YEAST  0.74  0.75  0.45  0.44  0.50  0.00  0.52  0.22  POX,yeast
ACP_YEAST   0.52  0.53  0.58  0.69  0.50  0.00  0.50  0.22  MIT,yeast
YKW2_YEAST  0.41  0.47  0.50  0.14  0.50  0.00  0.53  0.37  NUC,yeast
YKY8_YEAST  0.25  0.40  0.52  0.15  0.50  0.00  0.56  0.28  NUC,yeast
YK44_YEAST  0.58  0.56  0.38  0.39  0.50  0.00  0.54  0.57  NUC,yeast
YK68_YEAST  0.32  0.29  0.29  0.08  0.50  0.00  0.52  0.22  ME3,yeast
RL13_YEAST  0.38  0.48  0.57  0.30  0.50  0.00  0.41  0.11  CYT,yeast
YMC1_YEAST  0.39  0.58  0.47  0.18  0.50  0.00  0.48  0.22  MIT,yeast
YMC2_YEAST  0.38  0.47  0.47  0.18  0.50  0.00  0.44  0.26  MIT,yeast
YME1_YEAST  0.63  0.57  0.50  0.48  0.50  0.00  0.51  0.22  MIT,yeast
RMR3_YEAST  0.51  0.45  0.62  0.25  0.50  0.00  0.59  0.22  MIT,yeast
YOX1_YEAST  0.59  0.67  0.54  0.19  0.50  0.00  0.48  0.60  NUC,yeast
YPT1_YEAST  0.60  0.61  0.54  0.11  0.50  0.00  0.46  0.22  CYT,yeast
YP52_YEAST  0.48  0.61  0.57  0.17  0.50  0.00  0.45  0.22  CYT,yeast
YP53_YEAST  0.71  0.50  0.50  0.18  0.50  0.00  0.46  0.22  CYT,yeast
YPT7_YEAST  0.61  0.48  0.54  0.25  0.50  0.00  0.50  0.22  CYT,yeast
R29A_YEAST  0.38  0.32  0.64  0.41  0.50  0.00  0.44  0.11  CYT,yeast
R29B_YEAST  0.38  0.40  0.66  0.35  0.50  0.00  0.43  0.11  CYT,yeast
YUR1_YEAST  0.81  0.62  0.43  0.17  0.50  0.00  0.53  0.22  ME2,yeast
ZIP1_YEAST  0.47  0.43  0.61  0.40  0.50  0.00  0.48  0.47  NUC,yeast
ZNRP_YEAST  0.67  0.57  0.36  0.19  0.50  0.00  0.56  0.22  ME2,yeast
ZUO1_YEAST  0.43  0.40  0.60  0.16  0.50  0.00  0.53  0.39  NUC,yeast
G6PD_YEAST  0.65  0.54  0.54  0.13  0.50  0.00  0.53  0.22  CYT,yeast
